번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
723,일반회계,가정복지과,만3~5세 담임수당,사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 누리과정 담임수당 지급,"          37,080,000"
724,일반회계,가정복지과,만3~5세 담임수당,사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 누리과정 운영비 지급,"          63,805,680"
725,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-국비지원 보조교사,"           9,730,980"
726,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-국비지원 연장보육전담교사,"          21,624,400"
727,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,"2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-시비보조교사(2시간추가지원 포함), 보육도우미","          33,140,500"
728,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-국비지원 보조교사,"          48,078,250"
729,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-국비지원 연장보육전담교사,"          63,539,690"
730,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,"2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-시비보조교사(2시간추가지원 포함), 보육도우미","          98,728,500"
731,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 국비지원 보조교사 인건비 지급,"          59,467,100"
732,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 시비지원 보조교사 및 보육도우미 인건비 지급,"          25,601,770"
733,일반회계,가정복지과,보육교직원 처우개선 지원(보조교사 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 연장보육전담교사 인건비 지급,"          61,245,880"
734,일반회계,가정복지과,여성친화도시 조성,사무관리비,2022-09-23,유흥주점 영업소 성매매방지 스티커 구매비 지출,"             783,750"
735,일반회계,가정복지과,아동수당,사회보장적수혜금,2022-09-23,2022년 9월 아동수당 지급,"       1,407,400,000"
736,일반회계,가정복지과,시설관리공단 운영 지원(가정복지과),공사ㆍ공단경상전출금,2022-09-23,2022년 10~12월 용두문화복지센터 대행사업비 교부,"          27,390,000"
737,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,"2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-""모아어린이집 연합회 운영비 지원
(협회운영비)""","             100,000"
738,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,"2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-거점형 시간연장교사 차액분(법인+가정), 야간연장어린이집 운영비+거점형교사차액보","           1,981,580"
739,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-다문화운영비(2020.5~),"             300,000"
740,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,"2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-거점형 시간연장교사 차액분(법인+가정), 야간연장어린이집 운영비+거점형교사차액","           2,762,980"
741,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-다문화운영비(2020.5~),"             300,000"
742,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-서울형 인건비운영비+서울형2시간추가지원교사인건비포함,"          35,396,120"
743,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,"2022년 보육지원팀 9월 어린이집(민간1~3,법인,방과후) 교직원 복리후생비 처우개선비 등 지급-서울형모아어린이집원장,교사수당=시비100","             350,000"
744,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립 서울형공유어린이집 수당 지급,"             600,000"
745,일반회계,가정복지과,특화보육 지원,사회복지시설법정운영비보조,2022-09-23,"2022년도 9월 구립어린이집 특화보육 운영비,인건비 지급","           5,889,060"
746,일반회계,가정복지과,대체교사 인건비 지원,사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-서울형 전임교사 인건비(시:구)5:5,"           4,036,800"
747,일반회계,가정복지과,대체교사 인건비 지원,사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립 서울형전임교사 시범사업 인건비 지급,"           8,073,600"
748,일반회계,가정복지과,대체교사 인건비 지원,사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립 서울형전임교사(장애통합) 시범사업 인건비 지급,"           2,018,400"
749,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-(영아)급간식비 추가지원,"           1,611,200"
750,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-(유아)급간식비 추가지원,"           5,039,580"
751,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-영아반운영비,"          25,900,000"
752,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-외국인유아재원 어린이집지원,"           3,072,600"
753,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-현장학습비,"             193,600"
754,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-(영아)급간식비 추가지원,"           5,160,400"
755,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-(유아)급간식비 추가지원,"           5,337,780"
756,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-영아반운영비,"          72,000,000"
757,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-외국인유아재원 어린이집지원,"           1,257,250"
758,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-현장학습비,"              10,000"
759,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 영아 급간식비 추가지원,"           6,653,800"
760,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 외국인유아재원어린이집 지원,"           2,520,000"
761,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 구립어린이집 유아 급간식비 추가지원,"          12,862,360"
762,일반회계,가정복지과,어린이집 운영지원(운영비 등),사회복지시설법정운영비보조,2022-09-23,2022년도 9월 보육료 예탁금 입금(차액보육료),"         183,590,000"
763,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-보수교육중식비,"              60,000"
764,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급-보육교사중식비,"           3,700,000"
765,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-09-23,2022년 9월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-보수교육중식비,"             100,000"
