번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
482,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,민간위탁금,2022-10-11,2022. 4분기 우리동네키움센터 보조금(운영비1차) 지급,"          36,600,000"
483,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-10-11,아동보호팀 차량 유류비 지급,"              49,540"
484,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-10-11,아동보호팀 차량 유류비 지급(수정),"              42,160"
485,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-10-11,학대피해아동 식비 지급,"              20,000"
486,일반회계,가족정책과,보호대상아동 지원,사회보장적수혜금,2022-10-11,학대피해아동 의료비 지급,"             187,700"
487,일반회계,가족정책과,동물보호사업 추진,사무관리비,2022-10-07,유기견 구조 장비 구입비 지급,"              77,000"
488,일반회계,가족정책과,동물보호사업 추진,사무관리비,2022-10-07,유기동물 임시보호소 관리물품 구입비 지급,"              34,800"
489,일반회계,가족정책과,기본경비,사무관리비,2022-10-07,2022. 9월 반려동물팀 급량비 지급,"             360,000"
490,일반회계,가족정책과,기본경비,사무관리비,2022-10-07,2022년 9월 1인가구지원팀 급량비 지급,"              88,000"
491,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,공공운영비,2022-10-07,반려동물팀 차량 유류비 지급,"              53,610"
492,일반회계,가족정책과,'친구야 놀자' 창의프로그램 운영,행사실비지원금,2022-10-07,2022년 '친구야 놀자'창의 프로그램 운영 간식비 지급,"             168,000"
493,일반회계,가족정책과,'친구야 놀자' 창의프로그램 운영,행사실비지원금,2022-10-07,2022년 '친구야 놀자'창의 프로그램 운영 간식비 지급(,"             151,800"
494,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-10-07,2022년 9월 불법촬영 시민감시단 활동비 지급,"             660,000"
495,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-10-06,2022년 9월 결식아동급식 도시락배달비 지급,"           3,232,000"
496,일반회계,가족정책과,아동학대조사 추진,사무관리비,2022-10-06,2022. 제5차 은평형 아동학대 판단회의 참석수당 지급,"             100,000"
497,일반회계,가족정책과,성숙한 반려문화 조성,기타보상금,2022-10-06,은평구 반려동물과 함께 하는 영상 공모전 시상금 지급,"           1,700,000"
498,일반회계,가족정책과,1인가구 청정 홈 케어사업,사무관리비,2022-10-06,1인가구 청정 홈 케어사업 용역 시행,"           9,150,000"
499,일반회계,가족정책과,기본경비,사무관리비,2022-10-05,2022. 9월분 가족정책팀 급량비 지급,"             488,000"
500,일반회계,가족정책과,기본경비,사무관리비,2022-10-05,2022. 9월분 여성정책팀 급량비 지급,"             720,000"
501,일반회계,가족정책과,기본경비,국내여비,2022-10-05,"2022년 9월분 아동복지교사 인건비(국,시비 재배정 및 구비) 지급","             110,000"
502,일반회계,가족정책과,기본경비,국내여비,2022-10-05,2022년 9월분 직원 국내여비 지급,"           2,040,000"
503,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-10-05,직원 격려 간담회비 지급,"              67,000"
504,일반회계,가족정책과,여성안전지원사업,기간제근로자등보수,2022-10-05,2022년 9월 안심이(CCTV 야간관제) 기간제근로자 급여 및 보험료 지출,"           6,884,370"
505,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-10-05,2022. 10월 지역아동센터(28개소) 결식아동급식비 지급,"         116,241,320"
506,일반회계,가족정책과,인력운영비,공무직(무기계약)근로자보수,2022-10-05,"2022년 9월분 아동복지교사 인건비(국,시비 재배정 및 구비) 지급","              60,000"
507,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,민간위탁금,2022-10-05,우리동네키움센터 보조금(개소식비)지급,"           9,000,000"
508,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,기간제근로자등보수,2022-10-05,2022년 9월 동물보호 현장출동반 기간제근로자 급여 및 보험료 지급,"           4,961,320"
509,일반회계,가족정책과,1인가구 청정 홈 케어사업,시책추진업무추진비,2022-10-05,1인가구 청정 홈케어사업 간담회비 지급,"              27,500"
510,일반회계,가족정책과,여성안전지원사업,사무관리비,2022-10-04,가정폭력피해자 보호시설 운영위원회 위촉장 제작 비용 지급,"              49,000"
511,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-10-04,2022년 아이맘택시 사업추진 용역,"          26,856,000"
512,일반회계,가족정책과,아동권리 아카데미 운영,사무관리비,2022-10-04,2022 아동권리 강사양성 아카데미 교육수료증 제작비 지급,"              70,000"
513,일반회계,가족정책과,아동권리 아카데미 운영,행사운영비,2022-10-04,2022년도 아동권리 강사양성 아카데미 운영 용역 시행,"           8,900,000"
514,일반회계,가족정책과,'친구야 놀자' 창의프로그램 운영,행사실비지원금,2022-10-04,2022년 '친구야 놀자'창의 프로그램 운영 간식비 지급,"             156,000"
515,일반회계,가족정책과,'친구야 놀자' 창의프로그램 운영,행사실비지원금,2022-10-04,2022년 '친구야 놀자'창의 프로그램 운영 간식비 지급,"             192,000"
516,일반회계,가족정책과,아동건전육성,사무관리비,2022-09-30,제27집 대추마을 꿈나무(글짓기 그리기 대회 수상작 모음집) 제작비 지급,"           2,800,000"
517,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영,민간위탁금,2022-09-30,2022. 3분기 은평12호점 우리동네키움센터 보조금(인건비) 지급,"          14,071,460"
518,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,시책추진업무추진비,2022-09-30,임산부 및 영유아가정을 위한 아이맘택시 간담회비 지급,"             188,000"
519,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-09-30,2022. 9월 우리동네키움센터 임차료 지급,"           7,770,000"
520,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,민간위탁금,2022-09-30,2022. 3분기 은평12호점 우리동네키움센터 보조금(운영비) 지급,"           1,850,000"
521,일반회계,가족정책과,보호대상아동 지원,사무관리비,2022-09-30,은평자준청 개소식 관련 커팅자재 대여비 지급,"             495,000"
522,일반회계,가족정책과,보호대상아동 지원,사무관리비,2022-09-30,은평자준청 개소식 관련 현수막 제작비 지급,"             187,000"
523,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-30,보호대상아동 면담 소요비용 지급,"              32,800"
524,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-30,보호대상아동 면담 소요비용 지급,"              30,500"
525,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-30,보호대상아동 식비 지급,"             118,000"
526,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-30,입양대상아동 양육자 상담 소요비용 지급,"              39,800"
527,일반회계,가족정책과,청소년부모 아동양육비 지원 시범사업,사회보장적수혜금,2022-09-30,2022년 9월 청소년부모 아동양육비(시범사업) 급여 지급,"           2,400,000"
528,일반회계,가족정책과,기본경비,부서운영업무추진비,2022-09-29,현안업무 추진 직원 간담회비 지급,"              58,900"
529,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-09-29,2022년 10월분 결식아동급식비(꿈나무카드 결제금) 지급,"         131,536,000"
530,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-29,보호대상아동 면담 소요비용 지급,"              27,800"
531,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-29,보호대상아동 식비 지급,"              88,000"
532,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-29,보호대상아동 식비 지급,"              45,000"
533,일반회계,가족정책과,유기동물 입양비 지원,기타보상금,2022-09-29,유실·유기동물 입양비 지원금 지급(은평2022-00100),"             150,000"
534,일반회계,가족정책과,취약계층 반려동물 의료비 지원,민간경상사업보조,2022-09-29,2022년 8월 우리동네 동물병원 지원금 지급(로얄동물병원),"           2,927,400"
535,일반회계,가족정책과,취약계층 반려동물 의료비 지원,민간경상사업보조,2022-09-29,2022년 8월 우리동네 동물병원 지원금 지급(새은평동물의료센터),"           4,420,000"
536,일반회계,가족정책과,여성친화도시 조성,행사실비지원금,2022-09-28,2022. 9월 이말산 테마길 해설사 강사수당 지급,"             360,000"
537,일반회계,가족정책과,찾아가는 가족프로그램 소풍 운영,시책추진업무추진비,2022-09-28,소풍 사업 추진 관련 간담회비 지급,"              67,000"
538,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-09-28,2022. 9월 아동학대대응정보연계협의체 회의 비용 지급,"              19,600"
539,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-09-28,2022. 제5차 은평형 아동학대 판단회의 다과비 지급,"              15,100"
540,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-09-28,보호대상아동 면담 소요비용 지급,"              19,400"
541,일반회계,가족정책과,아동권리 모니터단 운영,행사운영비,2022-09-28,아동권리 모니터단 정책제언 간담회 추진 행사용품 구입비 지급,"             242,000"
